SongNumber,SongTitle,AlbumName,ArtistLocation,ArtistName,Duration,KeySignature,Popularity,Tempo,TimeSignature,Year,ArtistFamiliarity,ArtistPopularity,1 Star Artist Popularity,2 Star Artist Popularity,3 Star Artist Popularity,4 Star Artist Popularity,5 Star Artist Popularity,rap/hiphop/rnb,rock,folk/celtic,electronic/trance,metal,punk/grunge/ska,pop/chart,jazz/blues,country,soul/reggae/funk,dance
2007,Sweetest Maleficia (Album Version),Godspeed On The Devil's Thunder,,Cradle Of Filth,358.37342,10,0.609608465,160.102,4,0,0.784820389,0.57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,It Ain't The Meat It's The Motion,The L Word: Season 3,New York NY,Maria Muldaur,180.87138,11,0.636287224,137.549,1,1974,0.586950622,0.43,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2009,Problems,No Place Fast,,The Real Kids,135.00036,0,-1,156.645,4,0,0.484893131,0.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,Performance (Remastered),Bummed,Manchester England,Happy Mondays,243.25179,0,0,109.205,4,1988,0.682101282,0.42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,Heart it Races (Yacht's I Should Coco Mix),Heart It Races Remixes,Melbourne,Architecture In Helsinki,279.90159,10,0.589438878,220.181,4,0,0.807876868,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,Crawlspace,To The 5 Boroughs,New York NY,Beastie Boys,173.60934,1,-1,108.013,4,2004,0.853124523,0.59,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
2013,1969,Telluric Chaos,Ann Arbor MI,Iggy And The Stooges,220.78649,9,-1,231.089,3,1969,0.732603394,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2014,It's Raining,In Control,London England,Alternative TV,229.92934,9,0,118.657,4,0,0.539111561,0.35,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015,Till We Ain't Strangers Anymore,Lost Highway,Sayreville NJ,Bon Jovi,318.09261,6,-1,141.223,4,2008,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2016,Skit #2 (Kanye West/Late Registration),Late Registration,Atlanta GA,Kanye West,31.37261,11,-1,60.276,1,2005,0.877213746,1.08,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2017,Drum Machine Joy,On The Cover,Bremerton WA,MxPx,215.24853,5,-1,171.693,4,1995,0.763010513,0.54,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2018,Queen Of The Hours (2001 Digital Remaster),Electric Light Orchestra,Birmingham England,Electric Light Orchestra,205.40036,5,-1,154.244,4,0,0.79789001,0.53,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
2019,Phantoms In The Mirror,The Crimson Idol,,W.A.S.P.,276.71465,8,0.604205276,116.815,4,1992,0.727497337,0.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Flat Earth Society (Album Version),All Ages,Los Angeles Ca,Bad Religion,141.19138,4,0.671871231,161.071,4,1995,0.858677442,0.62,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2021,Passin' Me By,Bizarre Ride II,Los Angeles CA,The Pharcyde,303.46404,6,-1,69.573,3,1993,0.756063871,0.49,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2022,English House,Sun Giant,PHILADELPHIA Pennsylvania,Fleet Foxes,281.18159,8,-1,196.022,4,2008,0.786212059,0.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,Hot Rod Lincoln,House Of Blue Lights,Paw Paw WV,Asleep At The Wheel,399.04608,11,0.549395783,123.401,5,1988,0.60425956,0.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,Kill Miss America (Album Version),Beyond The Valley Of The Murderdolls,HOLLYWOOD California,Murderdolls,147.51302,9,0.640779216,195.317,1,2002,0.655995345,0.44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,Wanderlust,The Red Album,,Baroness,269.71383,0,-1,162.019,1,2007,0.739099282,0.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2026,The Murder Prologue,Sound Theories Vol. I & II,Carle Place New York,Steve Vai,69.90322,3,0.518340538,169.654,4,2007,0.645720023,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2027,I.B.S. (Amended Album Version),Killa Season,Harlem NY,Cam'Ron,212.79302,8,-1,189.294,4,2006,0.858270678,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2028,Good Girl Gone Bad,Good Girl Gone Bad: Reloaded,St Michael Barbados ,Rihanna,213.26322,5,0.705148005,94.987,4,2007,0.917863906,0.91,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2029,Rollin' and Tumblin',First Recordings,Oxford MS,R.L. Burnside,196.88444,0,-1,107.601,1,2001,0.701180874,0.47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2030,Christina The Astonishing (2010 Digital Remaster),Henry's Dream (2010 Digital Remaster),Wangaratta Victoria Australia,Nick Cave & The Bad Seeds,290.95138,3,0.38293509,109.857,4,0,0.681581305,0.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2031,Puzzle of Hearts,Sergio Mendes:  The Swinger from Rio,Niteroi Brazil,Sergio Mendes,322.11546,4,0.215080319,103.177,3,2006,0.64909505,0.49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2032,Sweetest Goodbye,Songs About Jane,Los Angeles CA,Maroon 5,270.70649,6,-1,164.049,4,2002,0.905477001,0.84,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2033,Did Ya Say That,Legend Of The Liquid Sword,,GZA/The Genius,237.34812,5,0.558037047,104.013,5,2002,0.616496039,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2034,Streets On Fire,Vivianism,Shreveport LA,Vivian,229.61587,9,0,101.139,4,0,0.770847751,0.45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2035,The Key,Out Of Our Minds,,Melissa Auf der Maur,232.6722,4,0.249037269,121.983,4,2010,0.569988889,0.37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2036,Wagoner's Lad,Song Of The Hills: Appalachian Classics,Leeds,John Sebastian,225.14893,7,0.503381236,158.429,3,0,0.518743959,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2037,Games That Lovers Play,Welthits In Gold,Bremen Germany,James Last,260.12689,2,-1,167.832,4,1967,0.601891975,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2038,5 Foot 1,Heroin Hates You,Muskegon MI,Iggy Pop,300.77342,2,-1,87.679,4,1990,0.789018489,0.57,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2039,Sally Can't Dance,Live - In Concert,Brooklyn New York,Lou Reed,211.66975,9,-1,154.038,4,1974,0.810696983,0.48,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
2040,Sam und Bo_ N.E.O.,So Deluxe So Glorious,,Samy Deluxe,247.01342,11,0.430160637,114.072,5,2005,0.70549178,0.39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2041,Kindhearted Woman Blues,I Got To Find Me A Woman,Marvell AR,Robert Lockwood_ Jr.,162.45506,2,0,99.701,1,1998,0.497942106,0.34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2042,"Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin' Randy Tate's..."")",Tomorrow Hit Today,Seattle WA,Mudhoney,519.13098,0,0.514753324,131.642,3,1998,0.672680593,0.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2043,Streamline,Steal This Album!,Los Angeles CA,System of a Down,217.59955,0,0.734555268,130.867,4,2001,0.909957523,0.59,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2044,One More Night,Hits,Chiswick London England,Phil Collins,285.98812,3,0.82347923,136.32,4,1985,0.655921418,0.58,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2045,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),An Diolaim,Ireland,Clannad,249.5473,7,-1,96.683,1,0,0.684627554,0.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2046,Coyotes (Album Version),We Sing.  We Dance.  We Steal Things.,,Jason Mraz,218.22649,5,0.356201916,133.3,5,0,0.842972108,0.76,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2047,She Blinded Me With Science,Blinded By Science,Cairo Egypt,Thomas Dolby,223.45098,9,-1,128.646,4,1982,0.641354081,0.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2048,Rock Me Baby,Are You Ready For Freddie,Gilmer TX,Freddie King,304.50893,8,0.334706549,102.785,4,0,0.609636698,0.38,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2049,Watching You,Joyful,United States,Ayo,232.28036,11,0.771163322,117.495,4,2006,0.522590185,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2050,Seven Days Too Long,It Was Like This,Birmingham England,Dexy's Midnight Runners,157.75302,8,0.544750913,151.123,4,1980,0.679793556,0.49,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2051,Go Baby (feat GemStones) (Explicit Album Version),Lupe Fiasco's The Cool,Chicago IL,Lupe Fiasco feat. GemStones,216.60689,5,0.648463145,200.114,3,0,0.902062927,0.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2052,Anytime You Need A Friend,The Remixes,New York New York,Mariah Carey,652.40771,2,-1,121.884,4,1993,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2053,Broderskapets ring,Stormblast 2005,Oslo Norway,Dimmu Borgir,331.04934,10,0.649119544,90.438,3,1996,0.826075467,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2054,Completeness,Les Fleurs & Other Favorites (Digitally Remastered),,Minnie Riperton,212.13995,10,-1,109.474,4,1970,0.652860466,0.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2055,Baby Boy [feat. Beyonce],Dutty Rock,Jamaica,Sean Paul,245.34159,1,0.569049035,91.099,4,0,0.884461052,0.62,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2056,Sarambeque,The Washington Guitar Quintet,Chuckatuck VA,Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,152.34567,2,-1,182.672,4,0,0.527339183,0.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2057,Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig),Traditional Music Of Ireland,,Seamus Egan,275.27791,2,-1,91.691,4,0,0.477180009,0.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2058,Rang De Basanti,Rang De Basanti,,Daler Mehndi;Chitra,363.80689,7,0.363686043,105.026,4,0,0.369373033,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2059,Cosmic Forge (LP Version),The Hinderers,,Daath,267.78077,7,-1,123.033,4,2006,0.473963333,0.35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2060,Get A Hold,Beats_ Rhymes & Life,Queens NY,A Tribe Called Quest,215.27465,10,0.62778538,95.192,4,1996,0.770040695,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2061,Lullaby For The Summer,Valleys Of Neptune,Seattle USA,Jimi Hendrix,228.91057,1,0.645341857,86.104,1,2010,0.840963901,0.6,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2062,Hunger Strike,Temple Of The Dog,,Temple Of The Dog,243.9571,7,0.849019886,137.937,4,1991,0.630308846,0.49,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2063,In This Skin,In This Skin,Dallas TX,Jessica Simpson,258.76853,10,-1,95.103,4,2003,0.776885722,0.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2064,Best Friend,Toni Braxton,Severn MD,Toni Braxton,267.2322,11,0.507531546,123.755,4,1993,0.737972528,0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2065,Mari Mouri (Mary Has Died),Best of Steve Riley & The Mamou Playboys,,Steve Riley & The Mamou Playboys,241.65832,0,-1,93.292,3,0,0.391928205,0.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2066,On The Other Hand (Album Version),Storms Of Life,Marshville NC,Randy Travis,186.3571,5,0.705223246,95.866,4,1986,0.78787777,0.54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2067,Pub Pusher,Speed Ballads,London England,Republica,264.22812,5,0.531722098,137.953,4,1998,0.614755589,0.4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2068,Trouble,Long Way Home From Anywhere,Texas,Bruce Robison,184.05832,5,0.512319887,79.606,1,0,0.578517414,0.47,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2069,Take The Time,Desolation Angels,England,Bad Company,253.02159,2,0.407233015,131.564,4,1979,0.696816892,0.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2070,Don't Stop,The Long Fall Back To Earth,Nashville TN,Jars Of Clay,223.89506,11,0.53066303,127.969,4,2009,0.749029875,0.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2071,C'est Toujours la Meme Histoire,Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record,NY - New York City,Martha Wainwright,287.08526,10,0.597116703,82.124,7,2009,0.704244766,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2072,Soot and Stars,Rarities & B-Sides,Chicago IL,The Smashing Pumpkins,399.98649,7,0.577107924,66.41,4,2001,0.88792045,0.65,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2073,Future/Now (LP Version),High Time,Lincoln Park MI,MC5,381.30893,2,0.26633059,171.944,7,1971,0.654860822,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2074,Eimsbush bis 0711,Hamburg City Heftig Vol.1,Germany,Dynamite Deluxe,152.92036,11,0.340922756,152.343,4,2000,0.633402342,0.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2075,Here Without You,Seventeen Days,Escatawpa MS,3 Doors Down,232.07138,10,0.704519988,143.699,4,2002,0.840432467,0.61,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2076,This One's For You,This One's For You,Brooklyn NY,Barry Manilow,209.13587,11,-1,123.438,7,1976,0.676755655,0.54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2077,Tin Pan Alley (aka Roughest Place In Town),The Essential Stevie Ray Vaughan And Double Trouble,Dallas TX,Stevie Ray Vaughan And Double Trouble,551.91465,6,-1,113.447,1,2005,0.78303711,0.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2078,Cool Water,The Singin' Cowboy - 20 Great Favourites,Tioga Springs TX,Gene Autry,153.36444,0,0,114.805,4,0,0.583646435,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2079,Heaven Can Wait,Invincible,,Michael Jackson,289.38404,11,0.639791573,117.362,4,2001,0.86652032,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
2080,Follow The Light (Radio Edit),Rock It,,Sub Focus,214.83057,8,0.460541281,86.991,4,2009,0.737893872,0.52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2081,Carta De Amor,Sanfona,,Egberto Gismonti,1.2273,0,-1,0,3,1981,0.558758556,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2082,When Disaster Strikes (Explicit LP Version),When Disaster Strikes,East Flatbush Brooklyn NY,Busta Rhymes,205.00853,10,0.550647153,100.44,4,0,0.809828092,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2083,Just Look At the Blessing,In This Place,,True Believers,258.0371,11,0.266381437,97.979,4,0,0.494073815,0.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084,You Never Cry Like A Lover (LP Version),On The Border,Los Angeles California,Eagles,240.97914,0,0.279430818,90.719,1,1974,0.76702021,0.63,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2085,Got To Give It Up,Don't Mess With Mr T,,James Taylor Quartet,198.3473,7,0.523645923,84.186,1,2007,0.583178831,0.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2086,Won't Be Long,The Seventh Seal,Long Island NY,Rakim feat. Tracey Horton,291.97016,10,0.53922151,168,4,2009,0.701260701,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2087,So Not Over You (Motivo-Pop Lectro Mix),So Not Over You,Ingiltere,Simply Red,302.49751,7,0,190.01,4,2007,0.731590592,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2088,Cruz,Christina Aguilera/Stripped,,Christina Aguilera,229.53751,5,0.661648182,139.629,5,2002,0.831240277,0.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2089,Only Lonely,7800 Fahrenheit,Sayreville NJ,Bon Jovi,302.28853,10,0.717206441,120.72,4,1985,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2090,Happy Mother's Day,Etiquette,,Casiotone For The Painfully Alone,47.46404,0,0.754562296,72.685,5,2006,0.665322162,0.39,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2091,People Never Give Up,Beautiful Brother - The Essential,Chicago IL,Curtis Mayfield,348.60363,11,-1,106.507,4,1980,0.786921231,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2092,Let Him Fly,Living With Ghosts,Old Town ME,Patty Griffin,191.39873,2,0.607908633,111.829,7,1996,0.716101705,0.51,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2093,Roadhouse Blues (Live In Detroit) (LP Version),Set The Night On Fire: The Doors Bright Midnight Archives Concerts [w/Bonus Album],Los Angeles California United States,The Doors,403.61751,9,-1,131.013,4,0,0.876829878,0.58,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2094,Going Down,M.I.A.: The Complete Germs,El Paso TX,The Germs,111.49016,9,0.375984302,115.763,4,1993,0.460701983,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2095,The Bottom Line,Free,Newton-le-Willows Merseyside England,Rick Astley,317.83138,0,0.386790177,174.059,4,1991,0.754917645,0.51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2096,Outside,BUTTERFLY,New York New York,Mariah Carey,286.30159,7,0.573019828,109.253,1,1997,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2097,It'll All Come Around (Album Version),Roll Away,CANADA - Ontario,Back Door Slam,236.87791,1,0.619305881,123.382,4,2007,0.55454855,0.41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2098,Marrakech,No Silence,,AT,262.21669,6,0.81063009,132.998,4,2004,0.790695939,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2099,You're A Big Boy Now (Album Version),Rhino Hi-Five: John Sebastian,Leeds,John Sebastian,170.762,10,0.405115722,112.4,1,0,0.518743959,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2100,I'm Hot,Music,,Erick Sermon,228.44036,1,0.450992312,95.932,4,2001,0.577973753,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2101,Touch My Body,Bye Bye,New York New York,Mariah Carey,273.52771,11,-1,129.991,4,2008,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2102,God Rest Ye Merry Gentlemen (World),Winter Dreams for Christmas,,R. Carlos Nakai,341.65506,9,0.265861049,136.778,1,0,0.577276089,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2103,All Burned Out,Kings of Boogie,United Kingdom,Savoy Brown,171.62404,7,0.375984302,150.95,4,1989,0.60594723,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2104,Hey Sexy Lady,Lucky Day,Kingston Jamaica,Shaggy / Brian & Tony Gold,199.94077,11,0.634031023,101.786,4,2002,0.772292647,0.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2105,Thriller,The Take Over_ The Break's Over,Wilmette IL,Fall Out Boy,203.54567,9,-1,178.518,4,2007,0.93796475,0.57,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
2106,The Plot To Bomb The Panhandle (Album Version),For Those Who Have Heart [Re-Issue],SALINAS California,A Day To Remember,245.96853,3,0.747181796,100.013,4,0,0.830236217,0.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2107,No Volveras A Mi,Negroklaro,Mexico City Mexico,KALIMBA,208.09098,7,-1,133.994,4,2007,0.697887822,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2108,Sophie,Snapshots,Dublin Ireland,Eleanor McEvoy,258.42893,10,0.709610953,100.02,4,0,0.552742314,0.34,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2109,Please Heart_ You're Killing Me,Snapshots,Dublin Ireland,Eleanor McEvoy,280.0322,2,0.46438097,150.061,3,0,0.552742314,0.34,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2110,Would?,Unplugged,Seattle WA,Alice In Chains,223.26812,10,0.503184514,100.404,4,1992,0.796337059,0.58,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
2111,The White's Bedroom - Fire Escape,Maggots: The Record,New York NY,The Plasmatics,121.73016,2,0,121.47,4,2000,0.557875168,0.36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2112,Trapdoor,Ten Tonne EP,,Chase & Status,398.54975,4,0.529730607,87.527,4,2005,0.654594982,0.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2113,Plastic People,There Is Love In You,,Four Tet,393.84771,10,0.704239415,124.043,4,2010,0.791761696,0.47,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2114,Salamanders In The Sun,Sound Theories Vol. I & II,Carle Place New York,Steve Vai,305.94567,9,-1,157.996,3,1984,0.645720023,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2115,Sister Seagull (Live),Live! In The Air Age,England,Be Bop Deluxe,221.93587,4,0.265861049,121.615,4,1991,0.537160563,0.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2116,Don't Take Your Love Away From Me (Album Version),Full Circle,Marshville NC,Randy Travis,176.43057,10,0,112.613,4,1996,0.78787777,0.54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2117,Love Happens Just Like That (LP Version),How Lucky I Am,Lawton OK,Bryan White,166.24281,1,-1,107.669,4,1999,0.598726841,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2118,Losing True (Album Version),Keep On Doing,New York City,The Roches,295.13098,9,0,147.087,4,1982,0.573612399,0.37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2119,Run,The Very Best Of,Newcastle England,Lighthouse Family,241.24036,3,0.79398746,153.474,4,2001,0.663229688,0.4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2120,Teenage Queen (Album Version),Conviction,Seattle Washington,Aiden,206.8371,2,0,163.604,4,2007,0.773491324,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2121,The Same Old Innocence,Places Like This,Melbourne,Architecture In Helsinki,210.49424,11,-1,126.294,4,2007,0.807876868,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2122,The Golden Rocket,Honky Tonk Man:  The Essential Johnny Horton 1956-1960,Los Angeles CA,Johnny Horton,123.402,11,-1,226.146,4,1996,0.610427725,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2123,Speak Low,Byrd & Brazil,Chuckatuck VA,Charlie Byrd,348.21179,2,-1,94.223,4,1997,0.527339183,0.31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2124,Girls,Live At The Olympia,United States,Ayo,463.59465,8,-1,208.832,3,0,0.522590185,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2125,Java Sparrow,Timepeace,Chicago,Terry Callier,315.08853,7,0.407233015,118.606,4,1998,0.706827671,0.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2126,Love Oh Love (Live in Chicago),Curtis In Chicago - Recorded Live!,Chicago IL,Leroy Huston,291.57832,0,0.215080319,113.837,4,0,0.786921231,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2127,The World In My Hands (We Are One),Welcome To Tomorrow,Germany,SNAP!,315.03628,9,-1,118.175,4,1994,0.71881021,0.46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2128,Blues As Blues Can Get,As Time Goes By [Original Recording Remastered],Essex England,Chris Farlowe,395.93751,4,-1,106.328,3,0,0.543393231,0.34,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2129,Be Stiff (Live),Q: Are We Not Men?  A: We Are Devo / Devo Live,Georgia,Devo,175.25506,4,0.443291312,152.942,4,1993,0.707839968,0.53,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
2130,Empty Bottles,Hollywood Brats,,The Hollywood Brats,41.16853,4,0.304169503,89.483,3,0,0.453120083,0.37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2131,The Gold It's In The ... (1996 Digital Remaster),Obscured By Clouds,London England,Pink Floyd,188.1073,9,0.793471188,117.634,4,1972,0.818042044,0.64,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2132,Bootleg Rum Dum Blues,All the Published Sides,Jacksonville FL,Blind Blake,220.26404,0,-1,88.874,1,0,0.521672995,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2133,She Spoke 2 Me ( Extended Remix LP Version),The Vault - Old Friends 4 Sale,Minneapolis MN,Prince,500.29669,0,-1,120.284,4,0,0.831928949,0.59,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2134,Too Tight Blues No. 2,All the Published Sides,Jacksonville FL,Blind Blake,218.43546,2,-1,104.001,1,0,0.521672995,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2135,War?,System Of A Down,Los Angeles CA,System of a Down,160.49587,0,0.849873124,196.201,4,1996,0.909957523,0.61,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2136,So Many Roads,Live From Nowhere In Particular,,Joe Bonamassa,372.76689,5,-1,66.366,3,2006,0.675919557,0.51,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2137,Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread Dubwise,Jamaica,Mikey Dread,261.79873,0,-1,141.148,4,0,0.58568315,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2138,N.Y. Electric / Hunter Interlude,Bazooka Tooth,,Aesop Rock,310.80444,6,0.48306456,87.618,4,2003,0.834538586,0.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2139,I Can't Wait Until Tomorrow (Live),Rockin' Every Night (Gary Moore Live In Japan),Belfast Northern Ireland,Gary Moore,724.92363,6,0.239629098,112.47,4,0,0.761362238,0.47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2140,Im Club,MT3,,Massive Tone,220.78649,1,0.360370583,97.054,4,2002,0.583841122,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
