SongNumber,SongTitle,AlbumName,ArtistLocation,ArtistName,Duration,KeySignature,KeySignatureConfidence,Popularity,Tempo,TimeSignature,TimeSignatureConfidence,Year,ArtistFamiliarity,ArtistPopularity,1 Star Artist Popularity,2 Star Artist Popularity,3 Star Artist Popularity,4 Star Artist Popularity,5 Star Artist Popularity,rap/hiphop/rnb,rock,folk/celtic,electronic/trance,metal,punk/grunge/ska,pop/chart,jazz/blues,country,soul/reggae/funk,dance
6613,Save Me (Rolling Stone Original Version),Rolling Stone Originals - online single 93744-6,California,Unwritten Law,199.67955,11,0.631,0,80.472,4,0,0,0.638640406,0.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6615,My Maria (LP Version),The American,Syracuse NY,Martin Sexton,244.4273,4,0.76,0.466304831,86.805,1,0.307,1998,0.641197515,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6617,No. 6 The Coombe,The Chieftains 7,Ireland,The Chieftains,231.1571,7,0.765,nan,105.539,7,0.977,1977,0.662670206,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6619,Frankie & Sue,Extra Extra,Brenham TX,Darden Smith,207.41179,5,0.346,nan,153.974,4,0.684,1990,0.485855596,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6622,You (Demo),Pablo Honey (Collector's Edition),Oxford UK,Radiohead,204.06812,4,0.234,0.545937381,111.629,3,1,2009,0.899934952,0.60,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6623,Everyday Stranger,Rum & Coke,London England,Dub Pistols feat. TK & Ashley Slater,328.48934,0,0.355,0.519448581,111.997,4,0.733,2009,0.687619666,0.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6630,Zornig!,Deluxe Soundsystem,Germany,Dynamite Deluxe,148.29669,9,0.59,0.550561797,87.844,4,0.474,2000,0.633402342,0.41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6633,Kill Your Darlings,Kill Your Darlings,Ghent Belgium,Soulwax,201.24689,0,0.536,0.504034341,111.223,5,0.951,1996,0.803087355,0.50,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
6634,Here I Am,Negatives,,Phantom Planet,120.65914,6,0.554,nan,105.902,4,0.878,2004,0.764003369,0.54,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6635,The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version),The Lost Interview Tapes Featuring Jim Morrison - Volume Two: The Circus Magazine Interview,Los Angeles California United States,The Doors,298.39628,0,0.214,nan,66.155,1,0.461,0,0.876829878,0.58,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
6637,The Coloness Of The Chain,The Path Of A Decent Groove,Goodwill LA,Tony Joe White,329.35138,2,0.078,0,139.905,4,0.289,1993,0.624723768,0.40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6638,La Otra,La Otra,,Marisela,221.20444,1,0.736,0,134.192,4,0.532,0,0.570609658,0.39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6639,True Nature,Strays,Los Angeles CA,Jane's Addiction,229.61587,7,0.034,0.630187627,92.099,4,0.855,2003,0.711893841,0.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6643,It's So Fine,Lonely Teardrops,Detroit MI,Jackie Wilson,128.93995,10,0.283,nan,136.749,1,0,1958,0.693327979,0.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6649,Deus Ex Machina,Strange Cargo III,,William Orbit,339.80036,8,0.565,0.450762242,152.084,3,0.292,1993,0.674970293,0.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6650,A White Demon Love Song (Soundtrack Album Version),The Twilight Saga: New Moon Original Motion Picture Soundtrack,,The Killers,213.96853,11,0.614,0.523796347,86.958,4,0.343,0,0.918451789,0.83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6651,Animal Crimes,Who?What?Why?When?Where?,,Mad Are Sane_ The,228.8322,1,0.743,0.437036204,196.196,1,0,1984,0.389837556,0.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6655,Storm,Humboldt Beginnings,Los Angeles CA,The Pharcyde,217.88689,2,0,0.460541281,97.594,4,0.684,2004,0.756063871,0.49,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6660,Prayer For The Dying (Live In Paris),Live In Paris,Paddington London England,Seal,304.14322,5,0.545,0.352232225,133.193,5,0.806,2005,0.567313224,0.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
6666,Isle of St. Helena,Holding Up Half the Sky: Voices of Celtic Women,Ireland,Mary Black & General Humbert,303.75138,7,0.791,0.375984302,99.237,3,0.849,1984,0.597113361,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6673,Atrapados En La Red,Cruzando El Rio,,Tam Tam Go!,405.41995,6,0.628,nan,130.402,4,0.222,1999,0.515044056,0.32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6675,V,The Death Of Romance,,Zeromancer,280.08444,2,0.211,0.731282,120.072,5,0.436,2010,0.644519692,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6676,Push It,Ultimate Girl Groups,,Salt-N-Pepa,207.62077,4,0.252,0.806119769,127.597,4,0.822,1988,0.692344531,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
6677,Little Bit of Inner Air,Made In England,United Kingdom,Atomic Rooster,159.60771,5,0.067,0.619596042,124.714,4,0.355,1972,0.520757635,0.40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6681,Through With You,Songs About Jane,Los Angeles CA,Maroon 5,181.52444,10,0.476,0.787210098,145.999,4,0.593,2002,0.905477001,0.84,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6686,Marseille (Live On Tour_ 1984),The Flat Earth (Collector's Edition),Cairo Egypt,Thomas Dolby,281.05098,0,0.687,nan,114.595,4,0,0,0.641354081,0.38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6692,Forever,Snivilisation,Sevenoaks United Kingdom,Orbital,478.45832,9,0.485,0.685137628,87.982,4,1,1994,0.693009204,0.50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6695,God Gave Me You (Single/LP Version),How Lucky I Am,Lawton OK,Bryan White,245.81179,8,0.626,0.334706549,151.528,4,0.899,1999,0.598726841,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6699,It's A Secret,The Best Of In The Summertime,,Mungo Jerry,193.90649,7,0.005,0.427446571,88.58,4,0,1995,0.623696863,0.40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6700,Jericho  (Straight On Album Version),Collecton,,DeGarmo & Key,275.74812,7,0.652,nan,132.786,1,0,0,0.421132725,0.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6701,Talk To Your Daughter (Album Version),Talk To Your Daughter,Ukiah CA,Robben Ford,250.53995,0,0.67,0.557187768,137.23,4,0.341,1988,0.604820432,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6705,Born To Be Together,The Best Of The Ronettes,New York NY [The Bronx],The Ronettes,177.81506,7,0.797,0.629768365,114.047,4,0.148,1991,0.567278592,0.53,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6706,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,Zoo Is Sad_ People Are Cruel,Hong Kong,My Little Airport,125.70077,2,0.01,0.527818137,92.975,3,1,0,0.602359561,0.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6708,Hopelessly,Body And Soul,Newton-le-Willows Merseyside England,Rick Astley,215.09179,8,0.626,0.574882892,150.112,4,0.269,1993,0.754917645,0.51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6720,L'Aventurier,En Vogue,Paris France,Jacques Dutronc,151.09179,2,0.263,0.499445835,98.733,4,0.288,1969,0.612953154,0.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6721,Yi Xiao Shi Chong Yin,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,,Edmond Leung,230.37342,5,0.631,nan,137.686,4,0,0,0.43331739,0.35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6722,Trash (live Paris),Manhattan Mayhem (a history of the Dolls),New York NY,New York Dolls,210.85995,7,0.844,0,110.056,4,0,0,0.717670525,0.48,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
6723,Talk About Me,Screamin' Jay Hawkins,Cleveland OH,Screamin' Jay Hawkins,150.56934,6,0.405,nan,63.263,1,0,1995,0.719492291,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6727,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,The Master Plan,Toronto Ontario Canada,Dream Warriors,414.24934,6,0.005,nan,106.821,5,1,1996,0.502389764,0.34,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6729,America's Suitehearts,Alternative Summer 2009,Wilmette IL,Fall Out Boy,214.33424,2,0.439,0.787620404,160.109,4,0.47,2008,0.93796475,0.57,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
6734,If I'M Dreaming just Let Me Dream,The Very Best Of Brenda Lee Vol.2,Lithonia GA,Brenda Lee,173.06077,8,0.637,0.38293509,124.291,1,0,0,0.669371502,0.57,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
6742,Here And Beyond,Zos Kia Cultus,POLAND,Behemoth,206.44526,6,0.525,0.620458374,114.929,3,1,2002,0.84219335,0.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6744,Better Days (Album Version),Faith,Jackson MS,Faith Hill,207.80363,0,0.441,0.517789044,141.705,4,0.472,1998,0.643544997,0.67,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6745,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Demonica,POLAND,Behemoth,188.08118,5,0.073,0.270775999,139.115,4,0,0,0.84219335,0.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6747,I Don't Know,Bandwagonesque,Glasgow Scotland,Teenage Fanclu,274.70322,6,0.577,0.605246229,116.239,4,0.408,1991,0.684894723,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6752,3 + 3,3 Originals,Volos Greece,Vangelis,575.58159,1,0.827,nan,149.423,3,0.338,1977,0.772873274,0.47,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
6753,Tell Your Momma Come,Bridging The Gap,Los Angeles CA,Black Eyed Peas,196.362,7,0.521,nan,204.304,4,0.505,2000,0.845601887,1.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6755,Anything's Better Than Feelin' The Blues,Emotion,Medicine Lodge KS,Martina McBride,181.86404,11,0.405,nan,40.384,1,0,1999,0.614870934,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6758,Anarchy in the UK (Sex Pistols) (Bonus Track),Humungousfungusamongus,,Adrenalin O.D.,142.65424,0,0.517,0,106.002,4,0.396,1986,0.515726299,0.32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6760,Go And Wash (Those Dirty Feet),Country Legend,Los Angeles CA,Johnny Horton,138.86649,9,0.481,nan,104.284,4,0,2005,0.610427725,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6761,October,October,Dublin Ireland,U2,142.23628,9,0.756,nan,94.838,4,0.536,1981,0.843526543,0.83,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6771,Cum,Wild & Wicked,Walker-on-Tyne England,Eric Burdon,168.30649,11,0.576,0.327736683,149.527,4,0.177,0,0.601069052,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6774,Honey,Greatest Hits,New York New York,Mariah Carey,301.19138,5,0.573,0.679077296,95.929,4,1,1997,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6776,Zhui Zhong,E Lang Chuan Shou,,Jacky Cheung,226.37669,4,0.617,nan,169.898,4,0,0,0.546346469,0.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6779,You Can't Hurry Love (Live),Serious Hits... Live!,Chiswick London England,Phil Collins,174.23628,11,0.237,0.457447167,206.941,7,0.755,1990,0.655921418,0.58,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
6780,Jingle Bells,Christmas Songbook,Galloway Panola County TX,Jim Reeves,108.19873,0,0.424,0.468997788,95.264,4,0.372,1963,0.624252499,0.46,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6783,Out Of This World,I Can See You,Los Angeles CA,Black Flag,133.25016,10,0.577,0.579038701,207.238,4,0,1985,0.731208047,0.55,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
6790,2StepN,Barnyard (OST),Hernando MS,North Mississippi Allstars,166.21669,5,0.345,nan,124.996,4,0.285,2006,0.746213857,0.48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6792,Warung Beach,Warung Beach,Hastings England,John Digweed,405.10649,10,0.822,nan,127.995,4,0.761,2006,0.703229577,0.43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6793,You Can Do Better Than Me (Album Version),Narrow Stairs,,Death Cab for Cutie,119.40526,7,0.632,0.726863701,101.306,3,0.69,2008,0.83125365,0.60,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6794,Song Sung Blue,Play Me: The Complete Uni Studio Recordings...Plus!,Brooklyn NY,Neil Diamond,194.40281,0,0.958,0.738191737,164.359,4,0.136,1972,0.817635146,0.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6797,Bad Reputation (Originally Performed by Thin Lizzy),Cover the Earth,Lansing MI,The Meatmen,170.4224,1,0.62,0,130.164,5,0.614,0,0.514064276,0.40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6798,I've got Vilking in Me,My Angel Rocks Back and Forth,,Four Tet,136.202,0,0.038,nan,70.296,4,0.81,2004,0.791761696,0.47,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6805,Good Enough,The Open Door,New York NY,Evanescence,331.36281,0,0.806,0.73897068,91.371,4,0.934,2006,0.920959645,0.71,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
6809,Fen Shou Zong Yao Zai Yu Tian,Zhen Qing Liu Lu,,Jacky Cheung,287.4771,4,0.827,nan,91.999,4,0.452,0,0.546346469,0.41,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6815,Within My Blood,Beyond the Permafrost,,Skeletonwitch,252.08118,4,0.014,0.725318691,206.936,4,0,2004,0.68955969,0.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6817,Mr. Wonderful,Happy Day Collection - Fonzie's Women,Jamestown ND,Peggy Lee,200.6722,7,0.275,nan,120.716,4,1,1992,0.770814367,0.48,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6821,Rider 4 Real,Body Snatcher's,ABD,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,202.10893,10,0.532,0.253834736,94.918,4,0.883,0,0.845373304,0.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6826,Ocean Drive,The Very Best Of,Newcastle England,Lighthouse Family,241.8673,2,0,0.848616761,90.703,3,0.652,1995,0.663229688,0.40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6827,Five Long Years,Getting Ready... (World),Gilmer TX,Freddie King,263.65342,7,0.535,0.526837034,148.627,3,0.45,1971,0.609636698,0.38,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
6828,Check 1_2,Out Of Business,allentown Pennsylvania USA,EPMD,196.91057,1,0.589,0.433005077,200.265,4,1,1999,0.698291624,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6842,Blueberry Hill,Back In The Saddle Again,Tioga Springs TX,Gene Autry,155.53261,0,0.113,nan,107.718,4,0.008,1992,0.583646435,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6845,I Constantly Thank God For Esteban (Album Version),A Fever You Can't Sweat Out,Las Vegas NV,Panic! At The Disco,210.25914,7,0.692,0.727889463,167.011,4,0,2005,0.842368944,0.60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6850,Song Of The Valley,Artificial Intelligence,Garnant Wales,John Cale,307.22567,7,0.827,0.376279502,134.258,4,0.938,1985,0.749317801,0.48,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
6851,What Are You Fighting For,Strictly One Drop,,Gyptian,219.76771,2,0.82,0.215080319,147.436,4,0.395,0,0.687483205,0.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6853,Sun Shower - Cadence Weapon Remix (Cd),Sun Shower,,Busdriver,316.21179,11,1,0,129.993,4,0,2007,0.618002715,0.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6854,Some Guys Have All The Luck,At The BBC,Batley England,Robert Palmer,184.34567,2,0.007,nan,126.513,4,0,1981,0.755566398,0.46,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6858,Cold Youth,In Ghost Colours,Melbourne Australia,Cut Copy,289.04444,11,0.637,0.522733261,128.006,4,1,2008,0.769944259,0.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6859,It's All In My Mind,Man-made,Glasgow Scotland,Teenage Fanclu,221.41342,5,0.915,0.585452852,122.002,4,0.909,2005,0.684894723,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6867,What's Gonna Happen On the 8th Day,I Put a Spell on You: The Best Of,Cleveland OH,Screamin' Jay Hawkins,301.13914,10,0.605,0.582918458,116.01,3,0.918,1996,0.719492291,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6875,Blues Again,The Early Tapes 1975-1976,New York NY,Rory Block,111.46404,2,0.203,0,85.981,4,0.053,0,0.513829587,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6876,I Am Fred Astaire (Album Version),Where You Want To Be,Long Island New York,Taking Back Sunday,223.39873,7,0.795,0.672441214,147.745,4,1,2004,0.911599657,0.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6879,Honey,The Remixes,New York New York,Mariah Carey Featuring Da Brat & JD,314.122,4,0.189,nan,95.138,4,0.214,1997,0.934935267,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6880,Beautiful,Dance Vault Remixes - Beautiful,,Christina Aguilera,236.95628,8,0.481,nan,139.99,4,0,2002,0.831240277,0.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6882,We All Need Love,The Story Of My Life,Ponchatoula LA,Irma Thomas,190.9024,3,0.287,0,131,4,0,2008,0.623823768,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6884,Reminisce For A While (Sung With Raul Malo),Tennessee Moon,Brooklyn NY,Neil Diamond,267.57179,5,0.886,0.215080319,91.302,4,0.179,1996,0.817635146,0.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6887,Madchen mit Plan,In wirklich,Berlin Germany,2raumwohnung,272.95302,7,1,0.639248489,124.023,3,0.853,2002,0.664559979,0.40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6888,National Fencibles March,Sousa In Hi-Fi,Cleveland OH,Henry Mancini,187.74159,5,0.029,0,118.719,4,0.541,0,0.695422285,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6893,The World Turned Upside Down,Fix You,,Coldplay,269.34812,9,0.468,0.701266353,136.82,4,0,2005,0.865021512,0.92,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6895,Everyone's At It,It's Not Me_ It's You,LDN,Lily Allen,277.83791,5,0.178,0.740467827,116.957,3,0.618,2009,0.916058238,0.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6897,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],Cover the Earth,Lansing MI,The Meatmen,216.81587,2,0.756,nan,193.361,4,1,0,0.514064276,0.40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6899,Don't Do That,Dirt Low,,Pinchers,229.01506,11,0.165,0,92.01,4,0.769,0,0.558384455,0.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6900,Why U Mad At Me (Explicit Screwed Version),Urban Legend,Atlanta GA,T.I.,258.92526,6,0.465,nan,148.877,4,0.586,2004,0.842673051,0.87,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6904,(Coffee's For Closers),Folie a Deux,Wilmette IL,Fall Out Boy,275.3824,4,0.292,0.685642424,155.038,4,0.228,2008,0.93796475,0.57,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
6910,Big Boss Man,The Best Of,,John Hammond,162.71628,5,0.68,nan,95.434,1,0,1965,0.590692918,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6913,Korea (LP Version),White Pony,Sacramento CA,Deftones,203.59791,7,0.332,0.715502169,178.339,5,0.996,2000,0.821697317,0.60,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6916,(I Used To Couldn't Dance) Tight Pants,Heart On,,Eagles Of Death Metal,215.64036,7,0.356,nan,237.831,4,0.387,2008,0.761986351,0.50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6920,Slave Song,Lovers Rock,Ibadan Nigeria,Sade,252.47302,6,0.072,nan,118.023,4,0.928,2000,0.77149215,0.52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6926,U Not Like Me,Get Rich Or Die Tryin',Queens NY,50 Cent,255.63383,6,0.225,nan,92.649,4,1,2002,0.88348708,0.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6928,Ain't That Loving You Baby,Bluesman,,John Hammond,198.29506,4,0.822,nan,130.99,1,0.18,0,0.590692918,0.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6932,Problems,SWALK,Jamaica,Mikey Dread,289.64526,5,0.561,0.379523324,137.746,4,0,0,0.58568315,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6934,Josephine (French Edit),Weekend Songs,Middlesbrough England,Chris Rea,236.35546,3,0.645,0.758410319,110.1,4,0.964,2008,0.643182773,0.50,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
6936,Don't You Think It's Time To Go,The Family,,The Del McCoury Band,134.68689,5,0.918,0.265861049,106.218,4,0.95,0,0.608703568,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6939,Pick Me Up On Your Way Down,Timeless,Medicine Lodge KS,Martina McBride,160.62649,0,0.899,0.38293509,131.074,4,0.009,2005,0.614870934,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6947,It Is No Secret (What God Can Do),The World Of Tammy Wynette,Itawamba County MS,Tammy Wynette,148.00934,9,0.842,0,76.907,4,0.787,0,0.606118646,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6949,As Mist Lay Silent Beneath,Agnen: A Journey Through The Dark,,Keep Of Kalessin,340.4273,5,0.092,0.480238748,127.585,4,0.552,1999,0.637995287,0.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6953,Henrys Death,Stealth,Earth,BT,214.54322,2,0.245,0.327736683,150.082,4,0.916,2005,0.786427083,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6954,Your Love,Happy Family,Jamaica,Mikey Dread,246.02077,1,0.009,nan,162.009,4,0.804,0,0.58568315,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6958,Back On My New S*** (feat. Tre Williams),The Ghost Dub-Dime Mixtape,New York NY [Queens],Styles P,229.14567,3,0.489,0.240040556,98.299,4,0.803,0,0.743792498,0.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6960,The Way Love Is,Animals or Human,,Captain Hollywood Project,338.36363,7,0.462,0.334706549,150.014,4,0,1995,0.524821393,0.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6967,February Song [Live],Awake Live,,Josh Groban,311.14404,5,0.247,0.439202489,140,3,1,2008,0.765357013,0.76,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6968,Million Teardrops,The EMI Years 1973-'75,St. Catherine Jamaica,Jimmy Cliff,216.45016,5,0.461,0.270775999,83.712,7,0.141,0,0.672199944,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6970,2HB (1999 Digital Remaster),Let's Stick Together,Washington England,Bryan Ferry,194.61179,1,1,nan,149.435,1,0,1976,0.69480252,0.56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6971,Steppin' Out Tonight,The Early Years,,The Jets,164.54485,11,0.172,nan,97.243,4,0.719,0,0.565482351,0.39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6973,Take Her Out,Black Gives Way To Blue,Seattle WA,Alice In Chains,239.35955,8,0.772,0.692961319,96.941,4,1,2009,0.796337059,0.58,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
6976,The Battle Of New Orleans,100 Country Classics,Los Angeles CA,Johnny Horton,148.79302,9,0.848,nan,179.311,1,0,1959,0.610427725,0.44,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6980,Transamazonia (Deep Dish No Doze Mix),Trasmazonia,Aberdeen Scotland,Shamen,600.37179,4,0.287,0.265861049,83.497,3,1,1995,0.605880471,0.39,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6982,Unbreak My Heart,Alex Loves...,Minneapolis MN,Alexander O'Neal,267.25832,9,0.492,0.460484845,109.991,4,0.791,2008,0.609123875,0.46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
6984,Tuscan Chica,LAViSH,,Soul Ballet,462.07955,4,0.279,0.609043943,101.006,4,0.95,2007,0.493125957,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6985,Rebel Music,The Preacher's Son,Croix-des-Bouquets  Haiti,Wyclef Jean featuring Prodigy of Mobb Deep,237.50485,2,0.77,0.439202489,196.04,3,0.629,2003,0.791465542,0.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6988,It's All Understood,Flake,Galveston TX,Jack Johnson,215.87546,10,0.782,nan,131.4,4,0,2000,0.832011769,0.64,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
6997,Looking Back,Looking Back,,John Mayall & The Bluesbreakers,157.20444,0,0.641,0.655250822,131.198,1,0.173,1997,0.626803106,0.41,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
7000,Rock The House (Radio Edit),G-Sides,,Gorillaz,183.53587,2,0.355,0.647653855,171.924,4,1,2001,0.775086058,0.61,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
7003,Need To Belong To Someone,Times Have Changed,United States,The Impressions,236.69506,10,0.666,0.304169503,90.089,7,0.649,1972,0.633220624,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7004,I Can't Stand It,Sugar Man,Austin TX,Sam Baker,144.74404,8,0.064,0,111.852,4,1,2005,0.688332484,0.34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7006,Bonnie Mae,The Hour Before Dawn,,Solas,232.56771,0,0.837,0.447784051,140.09,4,0.457,0,0.602360696,0.37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
